domain,filename,image_path,mean_saturation,edge_density,local_contrast,texture_entropy,self_similarity,clutter_score,hard_negative_score
snow,imgi_159_free-photo-of-view-of-a-snowcapped-mountain-peak-under-a-cloudy-sky.jpg,G:\내 드라이브\데이터셋\snow\imgi_159_free-photo-of-view-of-a-snowcapped-mountain-peak-under-a-cloudy-sky.jpg,11.371741,0.244953,7.441144,4.314819,0.234763,0.309680,0.659347
snow,imgi_159_windswept-snow-ed-cooper-photography.jpg,G:\내 드라이브\데이터셋\snow\imgi_159_windswept-snow-ed-cooper-photography.jpg,74.674959,0.452997,12.894522,5.389136,0.076887,0.266520,0.579824
snow,imgi_160_1121914.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_1121914.jpg,107.874984,0.215524,5.811048,4.836782,0.149324,0.273734,0.473004
snow,imgi_160_4DQABaKnfTwPBbLkg6Vd3L.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_4DQABaKnfTwPBbLkg6Vd3L.jpg,13.752427,0.555880,16.844982,4.723135,0.000000,0.295109,0.680697
snow,imgi_160_86b995cc484f5f255c5ea8b7f8ac963b_Snowy_Rocks_007_-_Fotoref_2048.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_86b995cc484f5f255c5ea8b7f8ac963b_Snowy_Rocks_007_-_Fotoref_2048.jpg,30.833981,0.481520,15.053469,5.814136,0.000000,0.276159,0.661650
snow,imgi_160_closeup-shot-snow-covered-field-with-dry-tall-grass_665346-20911.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_closeup-shot-snow-covered-field-with-dry-tall-grass_665346-20911.jpg,11.928494,0.684124,16.308907,4.719339,0.111454,0.323931,0.698773
snow,imgi_160_CountryRoad-1080x715.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_CountryRoad-1080x715.jpg,25.836425,0.718318,23.759808,5.499674,0.129918,0.323332,0.733230
snow,imgi_160_FHK2em3N5qvhuQTgwG7LUC.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_FHK2em3N5qvhuQTgwG7LUC.jpg,5.615121,0.186120,5.667804,4.357478,0.622571,0.319965,0.680573
snow,imgi_160_golden-hour-richmond-park-london.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_golden-hour-richmond-park-london.jpg,75.688275,0.658643,32.176105,5.802523,0.000000,0.278180,0.659056
snow,imgi_160_iStock-896245338.jpg,G:\내 드라이브\데이터셋\snow\imgi_160_iStock-896245338.jpg,92.828261,0.498706,13.325993,5.492859,0.140614,0.273140,0.557874
snow,imgi_161_166389865-textured-surface-of-dirty-melting-snow-with-ground-and-soil.jpg,G:\내 드라이브\데이터셋\snow\imgi_161_166389865-textured-surface-of-dirty-melting-snow-with-ground-and-soil.jpg,29.441525,0.618980,13.114343,5.304703,0.249889,0.321707,0.688977
snow,imgi_161_cold-wind-shakes-the-dry-stalks-of-reeds-winter-lake-is-frozen-covered-with-white-snow-free-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_161_cold-wind-shakes-the-dry-stalks-of-reeds-winter-lake-is-frozen-covered-with-white-snow-free-photo.jpg,17.609762,0.273166,9.385604,4.407006,0.252883,0.226359,0.654121
snow,imgi_161_Dirt-Road-Mud-Season-Vermont.webp,G:\내 드라이브\데이터셋\snow\imgi_161_Dirt-Road-Mud-Season-Vermont.webp,64.560837,0.836393,24.942036,5.589618,0.000000,0.332112,0.651765
snow,imgi_161_green-fields-under-grey-rock-formations-covered-with-snow.jpg,G:\내 드라이브\데이터셋\snow\imgi_161_green-fields-under-grey-rock-formations-covered-with-snow.jpg,172.286681,0.433355,16.737648,5.422682,0.000000,0.274655,0.505923
snow,imgi_161_IMG_2018.jpg,G:\내 드라이브\데이터셋\snow\imgi_161_IMG_2018.jpg,33.497593,0.451652,17.845894,5.554539,0.000000,0.261912,0.668432
snow,imgi_161_nando-winter-scenery-10.jpg,G:\내 드라이브\데이터셋\snow\imgi_161_nando-winter-scenery-10.jpg,0.000000,0.484106,13.282537,4.523207,0.487755,0.271227,0.743566
snow,imgi_162_dmitry-kremiansky-snowyforest-afternoon-kremiansky.jpg,G:\내 드라이브\데이터셋\snow\imgi_162_dmitry-kremiansky-snowyforest-afternoon-kremiansky.jpg,53.798265,0.615930,14.812531,5.579725,0.000000,0.349023,0.625706
snow,imgi_162_pexels-photo-3545807.jpg,G:\내 드라이브\데이터셋\snow\imgi_162_pexels-photo-3545807.jpg,79.858158,0.402900,6.154867,5.814112,0.000000,0.279779,0.530422
snow,imgi_163_dark-creepy-snow-cold-forest-600nw-1921136801.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_dark-creepy-snow-cold-forest-600nw-1921136801.jpg,101.339075,0.466729,8.058866,4.888011,0.110928,0.332181,0.502560
snow,imgi_163_field-5898316_1280.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_field-5898316_1280.jpg,95.400536,0.621316,18.585752,5.667136,0.000000,0.305101,0.562730
snow,imgi_163_free-photo-of-rocky-mountain-range.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_free-photo-of-rocky-mountain-range.jpg,54.497842,0.622091,13.499713,5.913603,0.045573,0.379627,0.627254
snow,imgi_163_pexels-photo-5959061.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_pexels-photo-5959061.jpg,121.425336,0.174870,4.185492,5.750327,0.000000,0.293269,0.403817
snow,imgi_163_pexels-photo-7684284.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_pexels-photo-7684284.jpg,102.438552,0.398479,16.353065,5.216256,0.000000,0.255395,0.528266
snow,imgi_163_snowy-trees-winter-road-snow-covered-countryside-woods-1920x1080-3689.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_snowy-trees-winter-road-snow-covered-countryside-woods-1920x1080-3689.jpg,58.820635,0.601182,22.973579,5.874739,0.102976,0.262437,0.659481
snow,imgi_163_t8bfzf0g16le1.jpg,G:\내 드라이브\데이터셋\snow\imgi_163_t8bfzf0g16le1.jpg,23.656274,0.817932,21.329548,5.703264,0.168629,0.376209,0.736155
snow,imgi_164_6775534-wind-created-patterns-on-surface-of-packed-snow.jpg,G:\내 드라이브\데이터셋\snow\imgi_164_6775534-wind-created-patterns-on-surface-of-packed-snow.jpg,24.749206,0.617356,9.397110,4.604059,0.752663,0.385236,0.728514
snow,imgi_164_grass-in-the-frost-the-grass-in-winter-covered-with-frost-closeup-with-a-small-depth-of-field-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_164_grass-in-the-frost-the-grass-in-winter-covered-with-frost-closeup-with-a-small-depth-of-field-photo.jpg,20.903067,0.960252,40.502361,5.853138,0.407582,0.371586,0.821822
snow,imgi_164_pexels-photo-1978126.jpg,G:\내 드라이브\데이터셋\snow\imgi_164_pexels-photo-1978126.jpg,51.809247,0.503138,16.739435,5.716640,0.000000,0.292897,0.632772
snow,imgi_164_winter-field-with-dry-grass-covered-with-white-snow_105751-4552.jpg,G:\내 드라이브\데이터셋\snow\imgi_164_winter-field-with-dry-grass-covered-with-white-snow_105751-4552.jpg,19.730381,0.479501,12.733296,4.291677,0.047858,0.264964,0.639289
snow,imgi_164_winterscene-wide-25eci3i.jpg,G:\내 드라이브\데이터셋\snow\imgi_164_winterscene-wide-25eci3i.jpg,0.000000,0.658222,21.291338,5.457206,0.321093,0.284854,0.790031
snow,imgi_165_dalles-ridge-snowshoe-carolinemd.jpg,G:\내 드라이브\데이터셋\snow\imgi_165_dalles-ridge-snowshoe-carolinemd.jpg,16.224078,0.640368,17.352245,5.710820,0.000000,0.296759,0.701270
snow,imgi_165_free-photo-of-serene-snowy-path-through-winter-trees.jpg,G:\내 드라이브\데이터셋\snow\imgi_165_free-photo-of-serene-snowy-path-through-winter-trees.jpg,87.614949,0.596889,20.169157,5.661242,0.000000,0.284967,0.582412
snow,imgi_166_008b2be4e01b1217ae3e8c8cfd1ef3bc.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_008b2be4e01b1217ae3e8c8cfd1ef3bc.jpg,98.027527,0.389943,14.778302,4.916976,0.467554,0.252931,0.579530
snow,imgi_166_20210309_154655_4032x.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_20210309_154655_4032x.jpg,93.216339,0.925082,37.166332,5.936179,0.388802,0.365988,0.686246
snow,imgi_166_52AA33B0-46E7-4B13-BBE2-96E1F7215956-1024x768.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_52AA33B0-46E7-4B13-BBE2-96E1F7215956-1024x768.jpg,47.043765,0.746218,27.657227,5.909003,0.006829,0.287516,0.693036
snow,imgi_166_5411704433_ea50ecbfa8_b.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_5411704433_ea50ecbfa8_b.jpg,18.553421,0.392381,7.828339,4.550750,0.001248,0.298231,0.624358
snow,imgi_166_free-photo-of-view-of-a-snowy-footpath-in-a-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_free-photo-of-view-of-a-snowy-footpath-in-a-forest.jpg,65.981644,0.543409,17.232363,5.660633,0.000000,0.304403,0.610251
snow,imgi_166_Pathway-to-Island_Panorama-copy.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_Pathway-to-Island_Panorama-copy.jpg,71.827343,0.399862,11.899985,5.513523,0.000000,0.229130,0.567011
snow,imgi_166_snowy-forest-and-field-nathanael-hovee.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_snowy-forest-and-field-nathanael-hovee.jpg,34.728088,0.405204,8.594681,4.953050,0.255982,0.262811,0.641280
snow,imgi_166_the-texture-of-the-ground-covered-with-a-thin-layer-of-snow-the-soil-of-the-garden-in-winter-the-dug-ground-close-up-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_the-texture-of-the-ground-covered-with-a-thin-layer-of-snow-the-soil-of-the-garden-in-winter-the-dug-ground-close-up-photo.jpg,18.821673,0.743567,24.174131,5.649744,0.473490,0.326337,0.792997
snow,imgi_166_winter-landscape-reeds-snow-against-forest-ost-europe-110134516.jpg,G:\내 드라이브\데이터셋\snow\imgi_166_winter-landscape-reeds-snow-against-forest-ost-europe-110134516.jpg,36.970377,0.643113,27.579258,5.515341,0.051108,0.283866,0.716529
snow,imgi_167_kyu1WOb8.jpg,G:\내 드라이브\데이터셋\snow\imgi_167_kyu1WOb8.jpg,89.347658,0.260932,8.947744,5.121630,0.000000,0.259656,0.514825
snow,imgi_167_serene-winter-wonderland-a-peaceful-snowy-forest-path-illuminated-by-soft-light-through-frosted-trees-evoking-a-sense-of-tranquility-and-the-beauty-of-nature-in-winter-time-quiet-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_167_serene-winter-wonderland-a-peaceful-snowy-forest-path-illuminated-by-soft-light-through-frosted-trees-evoking-a-sense-of-tranquility-and-the-beauty-of-nature-in-winter-time-quiet-photo.jpg,70.946548,0.620254,17.951992,5.649810,0.000000,0.281563,0.602238
snow,imgi_167_Z72_2741.jpg,G:\내 드라이브\데이터셋\snow\imgi_167_Z72_2741.jpg,54.268255,0.559338,12.783431,5.825673,0.000000,0.281180,0.608548
snow,imgi_168_2017-03-21-11-37-05.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_2017-03-21-11-37-05.jpg,72.771568,0.517004,11.445794,5.270867,0.106415,0.328142,0.582581
snow,imgi_168_5-snow-light.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_5-snow-light.jpg,42.007352,0.549272,19.161995,5.711298,0.000000,0.258292,0.658638
snow,imgi_168_bare-birch-tree-winter-sunlight-snow-covered-ground-bright-blue-sky-golden-warm-light-long-shadows-create-serene-peaceful-435765202.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_bare-birch-tree-winter-sunlight-snow-covered-ground-bright-blue-sky-golden-warm-light-long-shadows-create-serene-peaceful-435765202.jpg,92.804755,0.740963,26.298075,5.816841,0.000000,0.302360,0.603366
snow,imgi_168_green-grass-covered-with-snow-ice-winter-agricultural-field-with-different-plants-snow-after-frosts-snowfalls-eastern-europe_252085-46674.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_green-grass-covered-with-snow-ice-winter-agricultural-field-with-different-plants-snow-after-frosts-snowfalls-eastern-europe_252085-46674.jpg,68.515336,0.895983,27.068537,5.662935,0.364334,0.369360,0.705572
snow,imgi_168_HeroAreATand-MTGoodForSnowDesktop_1024.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_HeroAreATand-MTGoodForSnowDesktop_1024.jpg,52.292375,0.850166,17.819307,5.493904,0.352302,0.373581,0.690816
snow,imgi_168_Snow_packed_trees.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_Snow_packed_trees.jpg,73.691971,0.279874,13.672549,5.660635,0.000000,0.251860,0.574174
snow,imgi_168_snowy-winter-forest-stockcake.jpg,G:\내 드라이브\데이터셋\snow\imgi_168_snowy-winter-forest-stockcake.jpg,129.724706,0.547784,14.747147,5.505189,0.053526,0.268707,0.502956
snow,imgi_169_18-6__91030.1523652702.jpg,G:\내 드라이브\데이터셋\snow\imgi_169_18-6__91030.1523652702.jpg,19.538967,0.825425,26.078247,5.391654,0.487712,0.337715,0.803316
snow,imgi_16_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_16_default.jpg,64.032454,0.864198,18.337931,5.628238,0.000000,0.361892,0.624755
snow,imgi_170_01ba48539952bdc39fddd7b3f16bce98_Snowy_Rocks_105_-_Fotoref_2048.jpg,G:\내 드라이브\데이터셋\snow\imgi_170_01ba48539952bdc39fddd7b3f16bce98_Snowy_Rocks_105_-_Fotoref_2048.jpg,32.806667,0.657853,16.862217,5.704036,0.000000,0.329149,0.671811
snow,imgi_170_2-1.png,G:\내 드라이브\데이터셋\snow\imgi_170_2-1.png,87.303307,0.771749,19.588657,5.653066,0.000000,0.352608,0.587027
snow,imgi_170__MG_3260-XL.jpg,G:\내 드라이브\데이터셋\snow\imgi_170__MG_3260-XL.jpg,2.215123,0.363302,9.081333,4.610627,0.515666,0.269591,0.726191
snow,imgi_170_Heavy_snowfall_on_reeds.jpg,G:\내 드라이브\데이터셋\snow\imgi_170_Heavy_snowfall_on_reeds.jpg,22.826275,0.657003,24.633274,5.491187,0.103327,0.324464,0.739499
snow,imgi_170_JeroenSchouten-Speulderbos-Speulderforest-Winter-Spring-Path.jpg.jpg,G:\내 드라이브\데이터셋\snow\imgi_170_JeroenSchouten-Speulderbos-Speulderforest-Winter-Spring-Path.jpg.jpg,20.736061,0.867351,30.878395,5.571259,0.483092,0.338974,0.823426
snow,imgi_170_texture-grass-covered-thin-layer-footage-306288592_iconl.jpg,G:\내 드라이브\데이터셋\snow\imgi_170_texture-grass-covered-thin-layer-footage-306288592_iconl.jpg,43.525408,0.949609,39.093472,5.619391,0.679595,0.351988,0.813750
snow,imgi_170_xlarge-6abb493c309639d0c8379c49725eff9d.jpg,G:\내 드라이브\데이터셋\snow\imgi_170_xlarge-6abb493c309639d0c8379c49725eff9d.jpg,52.299276,0.380942,9.974962,4.902493,0.175343,0.250056,0.602092
snow,imgi_171_heavy-snowfall-spruce-mixed-forest-12538757.jpg.webp,G:\내 드라이브\데이터셋\snow\imgi_171_heavy-snowfall-spruce-mixed-forest-12538757.jpg.webp,8.739782,0.763892,20.698429,5.251737,0.099012,0.317529,0.740683
snow,imgi_171_post-142147-0-57320100-1510741331.jpg,G:\내 드라이브\데이터셋\snow\imgi_171_post-142147-0-57320100-1510741331.jpg,71.090964,0.367256,11.071792,5.620502,0.000000,0.247931,0.566359
snow,imgi_171_winter-field-snow-nature-landscapes-b47ed0-1024.jpg,G:\내 드라이브\데이터셋\snow\imgi_171_winter-field-snow-nature-landscapes-b47ed0-1024.jpg,66.038122,0.500852,16.436972,5.626623,0.000000,0.256802,0.601659
snow,imgi_171_winter-landscape-with-snow-covered-trees-great-view_482257-25965.jpg,G:\내 드라이브\데이터셋\snow\imgi_171_winter-landscape-with-snow-covered-trees-great-view_482257-25965.jpg,49.383383,0.614438,27.584066,5.634832,0.010428,0.265303,0.686650
snow,imgi_172_2025-11-06-15-54-57-1344x896.jpg,G:\내 드라이브\데이터셋\snow\imgi_172_2025-11-06-15-54-57-1344x896.jpg,56.731607,0.530644,10.568067,5.392099,0.000000,0.315799,0.596846
snow,imgi_172_360_F_234248109_oOkVWF7CU8fQS77qJ91PMvrv49aEmtsR.jpg,G:\내 드라이브\데이터셋\snow\imgi_172_360_F_234248109_oOkVWF7CU8fQS77qJ91PMvrv49aEmtsR.jpg,104.756323,0.704282,17.128408,5.611480,0.000000,0.348846,0.543121
snow,imgi_172_pexels-photo-36209484.jpg,G:\내 드라이브\데이터셋\snow\imgi_172_pexels-photo-36209484.jpg,55.493564,0.697100,7.077103,4.847770,0.236111,0.366371,0.600360
snow,imgi_173_carmel-indiana-winter-snow-golf-course-1200x800.jpg,G:\내 드라이브\데이터셋\snow\imgi_173_carmel-indiana-winter-snow-golf-course-1200x800.jpg,0.000000,0.583284,17.413315,5.597670,0.227081,0.303456,0.761491
snow,imgi_173_grass-field-under-thin-layer-snow-grass-field-under-thin-layer-snow-qith-some-green-grass-coming-out-qinter-109149366.jpg,G:\내 드라이브\데이터셋\snow\imgi_173_grass-field-under-thin-layer-snow-grass-field-under-thin-layer-snow-qith-some-green-grass-coming-out-qinter-109149366.jpg,15.024829,0.798659,19.660000,4.963130,0.699009,0.376929,0.798612
snow,imgi_173_P1003306.jpg,G:\내 드라이브\데이터셋\snow\imgi_173_P1003306.jpg,53.320108,0.320624,7.302592,4.886998,0.130853,0.313948,0.587783
snow,imgi_173_panoramic-snowy-winter-forest-landscape-mmac72.jpg,G:\내 드라이브\데이터셋\snow\imgi_173_panoramic-snowy-winter-forest-landscape-mmac72.jpg,20.278377,0.272996,13.050931,5.213442,0.036801,0.179020,0.660467
snow,imgi_174_10d5de45231d0a458ca2f9e82837e45c.jpg,G:\내 드라이브\데이터셋\snow\imgi_174_10d5de45231d0a458ca2f9e82837e45c.jpg,99.724554,0.812073,21.711304,5.557172,0.000000,0.334311,0.572374
snow,imgi_174_BackcountryDownhill.jpg,G:\내 드라이브\데이터셋\snow\imgi_174_BackcountryDownhill.jpg,25.852761,0.232550,5.775859,4.277424,0.000000,0.334467,0.595705
snow,imgi_174_free-photo-of-view-of-a-river-flowing-in-a-snowy-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_174_free-photo-of-view-of-a-river-flowing-in-a-snowy-forest.jpg,50.446028,0.415403,12.954165,5.722513,0.000000,0.294848,0.617723
snow,imgi_175_1000_F_237733719_EJwMayabPXGEtv7m7uwOptUAN7XneUej.jpg,G:\내 드라이브\데이터셋\snow\imgi_175_1000_F_237733719_EJwMayabPXGEtv7m7uwOptUAN7XneUej.jpg,30.756468,0.497118,17.352512,5.421567,0.183264,0.243011,0.693078
snow,imgi_175_4-4-13-11.jpg,G:\내 드라이브\데이터셋\snow\imgi_175_4-4-13-11.jpg,38.240022,0.591246,15.071693,5.293906,0.233615,0.318782,0.679254
snow,imgi_175_free-photo-of-majestic-icy-winter-gorge-with-snow-covered-rocks.jpg,G:\내 드라이브\데이터셋\snow\imgi_175_free-photo-of-majestic-icy-winter-gorge-with-snow-covered-rocks.jpg,39.074914,0.388050,11.781987,5.620296,0.000000,0.319857,0.635576
snow,imgi_175_pexels-photo-6532923.jpg,G:\내 드라이브\데이터셋\snow\imgi_175_pexels-photo-6532923.jpg,25.240927,0.579665,17.667831,5.551144,0.298347,0.299112,0.725239
snow,imgi_175_road-snowy-forest-beautiful-winter-sunset-colorful-road-snowy-forest-beautiful-winter-sunset-colorful-landscape-264343140.jpg,G:\내 드라이브\데이터셋\snow\imgi_175_road-snowy-forest-beautiful-winter-sunset-colorful-road-snowy-forest-beautiful-winter-sunset-colorful-landscape-264343140.jpg,74.916241,0.640209,15.160039,5.383263,0.236013,0.308606,0.614701
snow,imgi_176_51a9fe3840004be5be1452b5b59f072f.jpg,G:\내 드라이브\데이터셋\snow\imgi_176_51a9fe3840004be5be1452b5b59f072f.jpg,116.743591,0.793941,22.786608,5.386485,0.000000,0.364466,0.548778
snow,imgi_176_free-photo-of-jagged-rocky-mountain-ridge-covered-with-snow.jpg,G:\내 드라이브\데이터셋\snow\imgi_176_free-photo-of-jagged-rocky-mountain-ridge-covered-with-snow.jpg,94.221580,0.398739,10.038043,5.100959,0.000000,0.299599,0.514306
snow,imgi_177_167014.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_167014.jpg,0.000000,0.381213,12.971271,5.374323,0.301057,0.251540,0.744238
snow,imgi_177_aerial-winter-view-of-the-first-sunlight-of-the-day-over-fields-covered-with-snow-in-front-of-mountains-snaefellsnes-western-iceland-AAEF12361.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_aerial-winter-view-of-the-first-sunlight-of-the-day-over-fields-covered-with-snow-in-front-of-mountains-snaefellsnes-western-iceland-AAEF12361.jpg,26.646965,0.458015,7.344318,4.457873,0.434542,0.312237,0.661884
snow,imgi_177_ktn9s9pqqpk61.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_ktn9s9pqqpk61.jpg,63.853600,0.455905,8.812408,4.897763,0.145860,0.355085,0.581972
snow,imgi_177_pexels-photo-30069336.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_pexels-photo-30069336.jpg,122.151132,0.524379,24.598480,5.484297,0.000000,0.264297,0.541735
snow,imgi_177_pexels-photo-30814722.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_pexels-photo-30814722.jpg,79.692858,0.584144,19.866514,5.736285,0.091793,0.340862,0.613040
snow,imgi_177_sastrugi.jpg,G:\내 드라이브\데이터셋\snow\imgi_177_sastrugi.jpg,136.227867,0.491487,17.821810,4.735318,0.739376,0.266961,0.584199
snow,imgi_178_IMG_8824-1024x768.jpg,G:\내 드라이브\데이터셋\snow\imgi_178_IMG_8824-1024x768.jpg,56.855498,0.901222,34.921818,5.926491,0.149058,0.345359,0.719678
snow,imgi_178_snow-covered-track-through-dense-snowy-forest-austockphoto-000068228.jpg,G:\내 드라이브\데이터셋\snow\imgi_178_snow-covered-track-through-dense-snowy-forest-austockphoto-000068228.jpg,35.235778,0.773139,27.151377,5.647142,0.316061,0.326054,0.756366
snow,imgi_179_360_F_254792625_0snBw2ATHnYegI55simRvop1GbKgUVRK.jpg,G:\내 드라이브\데이터셋\snow\imgi_179_360_F_254792625_0snBw2ATHnYegI55simRvop1GbKgUVRK.jpg,39.395067,0.325535,10.859258,4.236163,0.086638,0.228368,0.593984
snow,imgi_179_5a95bd7654c63.image.jpg,G:\내 드라이브\데이터셋\snow\imgi_179_5a95bd7654c63.image.jpg,26.530960,0.597623,15.707248,5.471281,0.477103,0.318000,0.738811
snow,imgi_179_alpine-mountain-snowy-winter-fir-forest-with-snowdrifts_392053-28755.jpg,G:\내 드라이브\데이터셋\snow\imgi_179_alpine-mountain-snowy-winter-fir-forest-with-snowdrifts_392053-28755.jpg,74.394629,0.523715,20.050476,5.516670,0.000000,0.239441,0.601541
snow,imgi_179_Foehnsturm_3Feb08_Rixen.jpg,G:\내 드라이브\데이터셋\snow\imgi_179_Foehnsturm_3Feb08_Rixen.jpg,7.475834,0.062601,2.562258,4.985035,0.308373,0.330713,0.520234
snow,imgi_179_Spaulding-Hill-Wetlands-2026-1-28-8777.jpg,G:\내 드라이브\데이터셋\snow\imgi_179_Spaulding-Hill-Wetlands-2026-1-28-8777.jpg,93.584328,0.521433,11.742161,5.181550,0.000000,0.304604,0.526649
snow,imgi_180_13882_sunny-snowy-ground-with-footprints.jpg,G:\내 드라이브\데이터셋\snow\imgi_180_13882_sunny-snowy-ground-with-footprints.jpg,22.510970,0.531790,10.514210,4.821439,0.710640,0.373893,0.738502
snow,imgi_180_141984342-snow-texture-from-top-to-bottom-snow-on-the-ground-with-mud-top-view-place-under-the-inscription.jpg,G:\내 드라이브\데이터셋\snow\imgi_180_141984342-snow-texture-from-top-to-bottom-snow-on-the-ground-with-mud-top-view-place-under-the-inscription.jpg,38.635546,0.907982,22.278231,5.715786,0.064921,0.377245,0.699762
snow,imgi_180_snow_covering_grass_1_diffuse.jpg,G:\내 드라이브\데이터셋\snow\imgi_180_snow_covering_grass_1_diffuse.jpg,17.137600,0.881278,22.079954,4.713900,0.885327,0.375556,0.821859
snow,imgi_181_00CLI-BADSNOW-8964-cover-verticalTwoByThree735.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_00CLI-BADSNOW-8964-cover-verticalTwoByThree735.jpg,12.106390,0.611512,15.506898,5.410119,0.214142,0.370482,0.735380
snow,imgi_181_2024-04-06-09-07-15-1344x1008.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_2024-04-06-09-07-15-1344x1008.jpg,135.970508,0.296013,9.628076,5.012691,0.000000,0.246642,0.456885
snow,imgi_181_924471.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_924471.jpg,24.388188,0.578394,36.867008,5.260495,0.000000,0.252227,0.745861
snow,imgi_181_copy-of-highway-30-1.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_copy-of-highway-30-1.jpg,67.098475,0.094833,2.113372,4.211636,0.000000,0.334636,0.375577
snow,imgi_181_pexels-photo-28573543.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_pexels-photo-28573543.jpg,66.598321,0.822646,26.554176,5.679348,0.065146,0.315268,0.662372
snow,imgi_181_snowy-grass-picture-taking-field-84359421.jpg,G:\내 드라이브\데이터셋\snow\imgi_181_snowy-grass-picture-taking-field-84359421.jpg,42.314502,0.936454,31.594164,5.762840,0.369010,0.345894,0.773082
snow,imgi_182_widen_920x0.jpg,G:\내 드라이브\데이터셋\snow\imgi_182_widen_920x0.jpg,45.078629,0.669376,16.478521,5.629714,0.102514,0.360580,0.663984
snow,imgi_183_snowy-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_183_snowy-forest.jpg,79.056583,0.639871,15.685144,5.824142,0.000000,0.353460,0.583933
snow,imgi_183_the-texture-of-the-ground-covered-with-a-thin-layer-of-snow-the-soil-of-the-garden-in-winter-the-dug-ground-close-up-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_183_the-texture-of-the-ground-covered-with-a-thin-layer-of-snow-the-soil-of-the-garden-in-winter-the-dug-ground-close-up-photo.jpg,16.016817,0.830483,37.844688,5.626867,0.705502,0.329792,0.865330
snow,imgi_184_IMG_8823-1-1-1024x768.jpg,G:\내 드라이브\데이터셋\snow\imgi_184_IMG_8823-1-1-1024x768.jpg,48.092997,0.934227,38.141521,5.905163,0.283368,0.355944,0.754262
snow,imgi_185_DSC_0623-1024x683.jpg,G:\내 드라이브\데이터셋\snow\imgi_185_DSC_0623-1024x683.jpg,17.908692,0.585024,20.633934,5.045102,0.082038,0.269435,0.709667
snow,imgi_185_pexels-photo-30260923.jpg,G:\내 드라이브\데이터셋\snow\imgi_185_pexels-photo-30260923.jpg,87.190742,0.477876,17.149729,5.686372,0.000000,0.272566,0.567796
snow,imgi_185_winter-rmnp-dream-lake-shutterstock_1336115636-1 (1).jpg,G:\내 드라이브\데이터셋\snow\imgi_185_winter-rmnp-dream-lake-shutterstock_1336115636-1 (1).jpg,95.404169,0.736523,21.323421,5.657362,0.115649,0.339310,0.594011
snow,imgi_186_pexels-photo-11623268.jpg,G:\내 드라이브\데이터셋\snow\imgi_186_pexels-photo-11623268.jpg,60.170927,0.652732,11.246955,5.263506,0.164685,0.313769,0.610643
snow,imgi_186_snow_field_2.png,G:\내 드라이브\데이터셋\snow\imgi_186_snow_field_2.png,6.966420,0.074609,3.046909,3.836685,0.637410,0.240544,0.530926
snow,imgi_187_3000_1155_65c1bd1a-7340-4c33-b736-496005b4b355.jpg,G:\내 드라이브\데이터셋\snow\imgi_187_3000_1155_65c1bd1a-7340-4c33-b736-496005b4b355.jpg,63.018702,0.682282,18.329691,5.708245,0.039817,0.275038,0.623066
